model,dataset,schema,seed,emotion,f1,f1_low,f1_high,support
naive_bayes_tfidf,go_emotions,native,42,admiration,0.37551020408163266,0.33236130166352257,0.41922657972669886,504
naive_bayes_tfidf,go_emotions,native,42,amusement,0.19411764705882353,0.14057507987220447,0.24602236789143808,264
naive_bayes_tfidf,go_emotions,native,42,anger,0.15613382899628253,0.09999042145593871,0.21490953763681034,198
naive_bayes_tfidf,go_emotions,native,42,annoyance,0.03617571059431524,0.011017025696608411,0.06359605031679473,320
naive_bayes_tfidf,go_emotions,native,42,approval,0.07194244604316546,0.04092071611253197,0.10628522544283413,351
naive_bayes_tfidf,go_emotions,native,42,caring,0.09836065573770492,0.04164540816326532,0.15877133872416888,135
naive_bayes_tfidf,go_emotions,native,42,confusion,0.010309278350515464,0.0,0.03333333333333333,153
naive_bayes_tfidf,go_emotions,native,42,curiosity,0.09742120343839542,0.055544077134986235,0.140856552357624,284
naive_bayes_tfidf,go_emotions,native,42,desire,0.03361344537815126,0.0,0.08198414848936457,83
naive_bayes_tfidf,go_emotions,native,42,disappointment,0.041237113402061855,0.009301248923341948,0.0784313725490196,151
naive_bayes_tfidf,go_emotions,native,42,disapproval,0.03761755485893417,0.012536264335364788,0.0656800157627703,267
naive_bayes_tfidf,go_emotions,native,42,disgust,0.14035087719298245,0.07269480519480521,0.20943539525563956,123
naive_bayes_tfidf,go_emotions,native,42,embarrassment,0.029850746268656716,0.0,0.09526678141135969,37
naive_bayes_tfidf,go_emotions,native,42,excitement,0.05228758169934641,0.012420443217544668,0.10390286796536796,103
naive_bayes_tfidf,go_emotions,native,42,fear,0.10344827586206896,0.03361344537815126,0.1833796296296296,78
naive_bayes_tfidf,go_emotions,native,42,gratitude,0.6787479406919276,0.6319696148285833,0.7211695151033386,352
naive_bayes_tfidf,go_emotions,native,42,grief,0.058823529411764705,0.0,0.18181818181818182,6
naive_bayes_tfidf,go_emotions,native,42,joy,0.10138248847926268,0.04978534160469989,0.16144672218663247,161
naive_bayes_tfidf,go_emotions,native,42,love,0.35492957746478876,0.2905840886203424,0.41244798538516186,238
naive_bayes_tfidf,go_emotions,native,42,nervousness,0.0,0.0,0.0,23
naive_bayes_tfidf,go_emotions,native,42,optimism,0.14285714285714285,0.08471916885327284,0.20237060421408118,186
naive_bayes_tfidf,go_emotions,native,42,pride,0.0,0.0,0.0,16
naive_bayes_tfidf,go_emotions,native,42,realization,0.021739130434782608,0.0,0.0534843289129757,145
naive_bayes_tfidf,go_emotions,native,42,relief,0.0,0.0,0.0,11
naive_bayes_tfidf,go_emotions,native,42,remorse,0.08333333333333333,0.02040816326530612,0.16499140893470787,56
naive_bayes_tfidf,go_emotions,native,42,sadness,0.14084507042253522,0.0821731853963925,0.20456695331695332,156
naive_bayes_tfidf,go_emotions,native,42,surprise,0.043243243243243246,0.010415317357512954,0.08511776083741039,141
naive_bayes_tfidf,go_emotions,native,42,neutral,0.5036160420775806,0.4822021843425895,0.5246226151773759,1787
logreg_tfidf,go_emotions,native,42,admiration,0.6165289256198347,0.5842841640542396,0.6470647581066326,504
logreg_tfidf,go_emotions,native,42,amusement,0.7864406779661017,0.7470551542434394,0.8246185567010309,264
logreg_tfidf,go_emotions,native,42,anger,0.42357274401473294,0.3676375190794881,0.4748257160192672,198
logreg_tfidf,go_emotions,native,42,annoyance,0.308,0.2688728024819028,0.34570865820700797,320
logreg_tfidf,go_emotions,native,42,approval,0.2852112676056338,0.2495442718497125,0.31892727884383093,351
logreg_tfidf,go_emotions,native,42,caring,0.23758099352051837,0.18763944508009153,0.2857142857142857,135
logreg_tfidf,go_emotions,native,42,confusion,0.3386243386243386,0.2877175171431116,0.3895756397293303,153
logreg_tfidf,go_emotions,native,42,curiosity,0.39172749391727496,0.3472830731794172,0.43500340491969375,284
logreg_tfidf,go_emotions,native,42,desire,0.41284403669724773,0.32803336023675006,0.4951479426722145,83
logreg_tfidf,go_emotions,native,42,disappointment,0.21238938053097345,0.16240080825722075,0.2618510158013544,151
logreg_tfidf,go_emotions,native,42,disapproval,0.310010764262648,0.2730297863334708,0.34596193213132825,267
logreg_tfidf,go_emotions,native,42,disgust,0.4429530201342282,0.37708636177270866,0.5069551991150442,123
logreg_tfidf,go_emotions,native,42,embarrassment,0.3076923076923077,0.16666666666666666,0.4383862712629835,37
logreg_tfidf,go_emotions,native,42,excitement,0.3002832861189802,0.23756203764397416,0.3620954536698131,103
logreg_tfidf,go_emotions,native,42,fear,0.6145251396648045,0.5282845236717213,0.6956628303495311,78
logreg_tfidf,go_emotions,native,42,gratitude,0.8809849521203831,0.8550713918188835,0.9063801124248885,352
logreg_tfidf,go_emotions,native,42,grief,0.42857142857142855,0.0,0.7142857142857143,6
logreg_tfidf,go_emotions,native,42,joy,0.5211581291759465,0.4651056841659162,0.5764192139737991,161
logreg_tfidf,go_emotions,native,42,love,0.7430683918669131,0.7011940742776023,0.7841156151579802,238
logreg_tfidf,go_emotions,native,42,nervousness,0.27450980392156865,0.1016525423728814,0.4333695652173913,23
logreg_tfidf,go_emotions,native,42,optimism,0.46484375,0.4089891161546157,0.518822353389185,186
logreg_tfidf,go_emotions,native,42,pride,0.4444444444444444,0.18181818181818182,0.68309503784693,16
logreg_tfidf,go_emotions,native,42,realization,0.26143790849673204,0.20614035087719298,0.31535776855693864,145
logreg_tfidf,go_emotions,native,42,relief,0.11764705882352941,0.0,0.24009756097560966,11
logreg_tfidf,go_emotions,native,42,remorse,0.6266666666666667,0.5190320402970349,0.7114093959731543,56
logreg_tfidf,go_emotions,native,42,sadness,0.44976076555023925,0.3888888888888889,0.5067311070240335,156
logreg_tfidf,go_emotions,native,42,surprise,0.4356955380577428,0.3671195174060575,0.5,141
logreg_tfidf,go_emotions,native,42,neutral,0.641192917054986,0.6236184271865971,0.6586654599117969,1787
linsvm_tfidf,go_emotions,native,42,admiration,0.5333333333333333,0.49148103090925477,0.5707606344628695,504
linsvm_tfidf,go_emotions,native,42,amusement,0.7085953878406709,0.6623000973439022,0.7531928709588284,264
