model,dataset,schema,seed,emotion,f1,f1_low,f1_high,support
hf_distilbert-base-uncased,go_emotions,native,42,admiration,0.6770186335403726,0.6438459647181757,0.7096790736145575,504
hf_distilbert-base-uncased,go_emotions,native,42,amusement,0.7784431137724551,0.7337526205450734,0.8165008009200312,264
hf_distilbert-base-uncased,go_emotions,native,42,anger,0.4528301886792453,0.3859503409687008,0.5199059440289877,198
hf_distilbert-base-uncased,go_emotions,native,42,annoyance,0.29082774049217003,0.23363707165109035,0.34069564615191505,320
hf_distilbert-base-uncased,go_emotions,native,42,approval,0.34368530020703936,0.2875,0.39766138318769895,351
hf_distilbert-base-uncased,go_emotions,native,42,caring,0.42105263157894735,0.32803336023675006,0.49760877866882314,135
hf_distilbert-base-uncased,go_emotions,native,42,confusion,0.4016393442622951,0.3223130703850221,0.47308856540371397,153
hf_distilbert-base-uncased,go_emotions,native,42,curiosity,0.5062388591800356,0.4553657440784043,0.5557707173663239,284
hf_distilbert-base-uncased,go_emotions,native,42,desire,0.36036036036036034,0.2399633027522936,0.4838835685483871,83
hf_distilbert-base-uncased,go_emotions,native,42,disappointment,0.17341040462427745,0.09720545977011497,0.2514681583476764,151
hf_distilbert-base-uncased,go_emotions,native,42,disapproval,0.391578947368421,0.336319053525427,0.4478391209298634,267
hf_distilbert-base-uncased,go_emotions,native,42,disgust,0.39751552795031053,0.30336227442969016,0.4914333599361532,123
hf_distilbert-base-uncased,go_emotions,native,42,embarrassment,0.43137254901960786,0.2591880341880342,0.600079365079365,37
hf_distilbert-base-uncased,go_emotions,native,42,excitement,0.4189189189189189,0.32059541984732826,0.5138988095238095,103
hf_distilbert-base-uncased,go_emotions,native,42,fear,0.6,0.4954128440366973,0.6906474820143885,78
hf_distilbert-base-uncased,go_emotions,native,42,gratitude,0.9115442278860569,0.8878848482864719,0.9333375156838143,352
hf_distilbert-base-uncased,go_emotions,native,42,grief,0.0,0.0,0.0,6
hf_distilbert-base-uncased,go_emotions,native,42,joy,0.5506072874493927,0.47616912235746317,0.6188813010419599,161
hf_distilbert-base-uncased,go_emotions,native,42,love,0.7534883720930232,0.7032924107142857,0.7963386727688787,238
hf_distilbert-base-uncased,go_emotions,native,42,nervousness,0.2222222222222222,0.0,0.4166666666666667,23
hf_distilbert-base-uncased,go_emotions,native,42,optimism,0.5033112582781457,0.43209769002451925,0.5714751046998603,186
hf_distilbert-base-uncased,go_emotions,native,42,pride,0.5217391304347826,0.2222222222222222,0.7692307692307693,16
hf_distilbert-base-uncased,go_emotions,native,42,realization,0.24043715846994534,0.159489726360892,0.3258426966292135,145
hf_distilbert-base-uncased,go_emotions,native,42,relief,0.0,0.0,0.0,11
hf_distilbert-base-uncased,go_emotions,native,42,remorse,0.6055045871559633,0.4778761061946903,0.7091206457094308,56
hf_distilbert-base-uncased,go_emotions,native,42,sadness,0.5894736842105263,0.5232892587104374,0.6532267115600449,156
hf_distilbert-base-uncased,go_emotions,native,42,surprise,0.49122807017543857,0.4057971014492754,0.5714544513457557,141
hf_distilbert-base-uncased,go_emotions,native,42,neutral,0.6218700475435817,0.6012227523297983,0.6423262211096233,1787
